ID,text,label
27460,-Renfort régisseur sur le tour-,Experience
4574,e Measure consumption.,Experience
36743,“ 2017 : Technique de Montage des échafaudages roulants (Type R457),Education
21065,Passage de 110km/h a 90km/h en 2007 avec maintien des délais Clients,Experience
14533,e Facilitate communication among the local authorities and voluntary associations,Experience
20377,"gestions de tiers payant ,inventaire ,;commande",Skills
3960,. Supplier and customer service management.,Experience
36418,Manager les plannings des équipes Espagnol : Notions,Skills
11621,aotit 2021 - oot Principale réalisation : organiser les événements,Experience
13141,"Déc 1997 : Ouvrier polyvalent a Entreprise de Mécanique Générale, Puy /Evégue (46)",Experience
12189,e Plumber laborer on a large housing construction,Experience
10392,e Accueil des clients et scanner ordonnance,Experience
12056,Londres,Skills
29089,ANGLAIS,Skills
30655,AGENT DE CINEMA,Experience
35625,Chauffeur PL - Livraisons France / Suisse,Experience
37571,Gestion des Immobilisations,Skills
25749,e 2007 a 2015 Auto-Entrepreneur dans I'ameublement,Experience
31241,Assistant administratif,Experience
11144,internationales,Experience
433,Lycée Jean Moulin (Montmorillon) - Obtenu en Juin 2017,Education
35913,- Port minier de Forécariah (Singuelin),Experience
16737,e Animations de réunions auprés des collaborateurs,Experience
14689,« Prise des commandes des clients dans les temps tout en répondant aux besoins et,Experience
8365,"IAE Lille, Roubaix",Education
21044,2018 4 fev 2019 Heppner 93 La Courneuve,Experience
604,Ferriéres-en-Brie (77) JEFF DE BRUGES,Experience
14048,"Strategy, in France",Education
32885,Cap Gemini 11 rue tilsitt (de 1998 4 2008),Experience
2774,e Gestion de la marque,Experience
30188,Power point excellente,Skills
5029,Antony (92160),Education
23742,Tradif 4 venissieux,Experience
22011,- Archivage de documents,Experience
24591,Kabyle: ty,Skills
3571,eee .,Skills
8452,En cours : Supinfo — Tours (37),Education
9989,Salon-de-Provence (13),Education
27801,"Word, Excel, Power Point, SAGE",Skills
32796,"Mécanique : Entretenir une voiture, changer des picces (batterie, filtres, pneumatique)",Skills
18418,EMPLOYEE POLYVALENTE DANS UN HOTEL,Experience
26231,+ Souplesse et fermeté,Skills
23281,Techniques commerciales,Skills
3859,© Organization,Skills
15412,"la papeterie, la librairie.",Experience
3958,"Google, Snapchat or TikTok.",Experience
10282,+ Mise en place d'interviews,Experience
25298,Rigoureux ee2ee08,Skills
26642,Du 30/10/2017 au 28/04/2019,Experience
540,d'initiative,Experience
1749,ISMANS CESI | 2021-2024 | Le Mans,Education
22716,07/2012-09/2012,Experience
33523,Dresser les tables (Avancé),Skills
7483,2017..2019 ( Paris ) - Filiale de I'IFP (institut Francais du Pétrole),Experience
33531,Réaliser la mise en place de la salle et,Skills
10841,AXIS MEDI SOLUTIONS (FINANCE INTERN),Experience
31168,2009-2011 Membre du Conseil Municipal des Jeunes d’Haguenau,Experience
6664,"Tenir la caisse, servir les commandes, service a table, manipulation des machines,",Experience
13134,"Appui technique aux services production, qualité, maintenance, industrialisation",Experience
36571,"Vendeur de piéce détaché, tenir la caisse et conseiller les Clients.",Experience
10301,Maison Oliver / juin - aodt 2021. 3 mois,Experience
24096,"(Excel, Word, Power Point)",Skills
2313,Anglais : B2,Skills
37250,e Fondatrice et trésoriére de I'Association,Skills
16265,© Accueil des clients,Experience
29074,-CDI Réceptionniste de Nuit a l'hétel Kyriad de Montbéliard,Experience
31760,assistant directement le fondateur et en collaboration étroite avec,Experience
12953,e Régles d’hygiéne et de sécurité.,Skills
5119,© Gestion de l'équipe de travaux,Experience
7818,Septembre 2022 - Septembre 2024,Education
22390,-Effectue et contrdle le balisage et l’étiquetage des produits des rayons épicerie et bio,Experience
35113,supérieur dans les établissements scolaires,Experience
29410,"Environnement Windows, Google Drive, utilisation des ERP,",Skills
4948,-Vente de marchandises en alimentaire,Experience
37271,02/2011 - 03/2011 CREDIT IMMOBILIER DE France - Conseiller financier partenaire - Brignais,Experience
2632,¢ Participation a la mise en place et a l'animation des séances d’entrainements de,Experience
360,Années 2017-2020 DCG 01/09/2019,Education
19711,"Réalisation et suivis de chantiers (Lacanau, Hourtin, Le Havre) .",Experience
37347,féte foraine.,Experience
8550,infrastructures,Skills
15793,De 200442005 agent qualifié de service,Experience
24104,"Depuis SUPPORT TECHNIQUE QUALITE , documentaire",Experience
35725,fol neatly,Skills
30491,rite),Education
34990,* Gestion Administrative / Comptable / Financiére,Experience
24969,". Maitrise du Pack Office, de SAP, de Teams. . Francais : participations aux championnats de",Skills
9373,e Apprend vite,Skills
28658,"planning chantier, suivi de chantier)",Experience
28883,2007 - 2008 Electricien auto — Niveau V,Education
29665,Anglais :,Skills
15626,2002 : Dipléme d’Accés aux Etudes Universitaires - Lycée Alexandre,Education
123,FORMATION,Education
28629,* Vente d’installations démontables et structures fixes,Experience
17918,2013- 2018,Experience
18566,Réalisation de maraudes dans le cadre de la prévention et la réducation des risques,Experience
14460,Accompagnement de collaborateurs a :,Skills
23792,DELTA Enchéres — Hotel des Ventes — Montpellier — 34,Experience
11855,"(vente directe sur les marchés, prospection, relation client)",Experience
35363,Courant,Skills
6096,> Anglais Niveau C1,Skills
1768,STAGE TECHNICIEN SUPERIEUR DE L3,Experience
18995,"Les sciences de bases a savoir Mathématiques,",Education
24906,groupe,Skills
35456,e Fabrication de caissons,Skills
1452,"e Capacité d'analyse, de synthése et de conseil",Skills
24973,"Rattachée au Directeur Régional et a ses 10 directs reports, et en lien avec le siége social",Experience
32776,- Gestion juridique,Skills
9942,* High School of Notre Dame des Marais -,Education
28581,e Matériaux utilisés : Briques et Parpaings,Skills
9092,DEUG science de la vie juil. 2019,Skills
34487,Rédaction de communiqués et dossiers de,Skills
11961,"Juillet 2019, 2021",Experience
2806,°,Experience
2681,Baccalautéat Sciences Expérimentales S2,Education
12927,Mars 2021 Stage a Carrefour dans le domaine du commerce a Ivry-sur-,Experience
3314,2015-2021,Experience
25170,yY Anticipation et gestion des stocks.,Experience
23362,curieux,Skills
10563,14/01/2020-30/06/2020,Experience
21207,d’éclairage. Développement des ventes et intégration de solutions sur mesure avec Comptes Clés.,Experience
37481,e Nettoyer son espace de vente,Skills
21200,"Décembre 2000 a Septembre 2002 : Accrocheur décrocheur, Manorga, Roubaix Est",Experience
35060,Landreau,Education
24907,Prise de décision,Skills
15773,sens du contact,Skills
135,2018 - 2023 : Pharmacie du Cours (Aix-en-Provence),Experience
6077,> Programmation orientée objet,Skills
12652,Octobre 2016 - Aowit 2017,Experience
11996,d'infrastructure,Experience
5856,"Logiciels : Word, Excel,",Skills
20865,Faculté Aix-Marseille,Education
22184,"e Evaluation d'entreprise (DCF/DCF actualisés, WACC, ROCE)",Education
20709,- Baccalauréat économique et social.,Education
18310,Résolution d’incidents fonctionnels de niveau 2,Experience
10224,Software Development Engineer Training [2020-2023],Education
15941,"gestion, de controle des charges....",Experience
26152,e Surveillance d'un bureau de poste,Skills
22332,psychologiques.,Experience
32725,e Assurer la formation aux utilisateurs de la GMAO,Experience
3237,Poncer,Skills
29558,e Participer a l'élaboration du dossier de,Experience
13712,"S.N. de TRESCOL Préfabrication froid industriel,",Experience
20218,"- GPEC: Comment créer des ressources en interne, et impliquer les managers de",Experience
16747,"e Formation des nouveaux collaborateurs (outils informatiques, procédures, back office)",Experience
29953,- Gestion du rayon média & téléphonie (transition appareil photo argentique >,Experience
15105,Commerce rayon Hygiéne et Beauté,Experience
14410,"v¥ Principaux accomplissements: 113% de l'objectif individuel accompli, organisation de l'événement",Experience
35092,"2010 — Septembre 2014 : Chef de projets événementiel, American Express Meetings & Events — Paris (75)",Experience
26496,e Recrutement et formation,Education
34781,Entrainement de préparation aux compétitions,Experience
18338,Du ETAM LINGERIE,Experience
12685,i,Skills
6061,"Science et Computer Science, Etats-Unis",Education
11399,Pack office :,Skills
11423,e Connaitre les modes de gestion des temps de travail,Education
22098,fA Oct 2000 - June 2001,Education
11486,"2021-2024 —-Responsable de service en hétellerie, Tourisme et Restauration, certifié niveau 6 RNCP a",Education
5887,Sept 2020 - juin 2022: classe préparatoire économique,Education
1517,Stagiaire en télétravail chez Gertrude SAEM au pdéle développement.,Experience
10297,+ Mise en place de veille,Experience
11971,= SolidWorks : Maitrise,Skills
14538,e Calculate the minimum transfer price for goods,Experience
35356,JANVIER 2014 >» LYCEE ETIENNE RESTAT >» PREPARATEUR EN LABORATOIRE,Experience
2380,» Prospection téléphonique en anglais,Experience
1236,Team work - Organisation - Analytical work,Experience
26547,d'organisation,Skills
30783,Directeur Programmes -> 2000 logements - en grande partie sur le bassin parisien.,Experience
33129,Etude secondaire : Lycée Felix Eboué,Education
8796,¢ Qualité - Reconception d'un produit,Skills
571,"Espagne Marketing, direction des ventes, enjeux financiers...",Education
5404,-2014/2017 étudiant Lycée Jean Moulin Montmorillon Baccalauréat,Education
21024,| TECHNICIEN D’ATELIER / TEAM LEADER |,Experience
36222,« Méthodes de développement:,Skills
20642,"e 2014: Baccalauréat général littéraire, Lycée frangais international Georges Pompidou —",Education
35459,"Mission intérim PROX HYDRO (ZONE D'ACTIVITE GAROSUD, 324 RUE DE LA JASSE DE MAURIN)",Experience
13217,"MEDULIENNE Pose de vinyle, plotter de decoupe...",Experience
36082,Francais as,Skills
34995,* Accueil et Relation Client,Experience
18208,1 mars 2007 -14 mai 2007,Experience
3724,Badael J5lu dokkie - Remote (July 2022 - Present),Experience
25,Pharmacie Voltaire | 2015-2017,Experience
1365,in 2010).,Skills
16582,Missions réalisées: Prospection Commerciale et Fidélisation Clients Recrutement de A aZ,Education
36103,Stage Ingénieur Automatique | 2017 06 mois,Experience
3204,Agence immobiliére de l’Ovalie 4 Marcoussis,Experience
23614,istributeur de supports graphique a Paris Distributeur de papier Italien de création a lvry 94,Experience
18788,"O Ecole d’ingénieur Polytech’Nice, spécialité génie biologique, option",Education
35851,"2018 « MAI - JUINe BARMAN « LA MANUFAKTURE, STRASBOURG",Experience
4442,dans ce secteur,Experience
14094,2018 (6 mois) STAGE DE BUSINESS DEVELOPPEMENT,Experience
33875,= Préqualifications et,Skills
18326,e@eeee,Skills
15237,CC,Skills
13346,RAL BENIN,Experience
14391,-COORDINATEUR COMMERCIAL SR - PLANNING ET PILOTAGE (juin 2017 - mars 2020),Experience
2065,"-ENDEAVOUR MINING, Service Forage et Dynamitage, Superviseur Forage",Experience
13678,e — Finalisation du bilan avec l’expert-comptable.,Experience
26392,-  Prospection terrain et ciblage clients (30 prospects vus et référencés.),Experience
5061,- Gestion des commandes,Experience
26993,CERT,Experience
16893,Ministére Togolais de la santé,Experience
34730,Juin 2019,Education
7639,CFA Pharmacie - MARSEILLE,Education
13437,"e = Initialisation a la stratégie de test : Phases de tests unitaire, intégration et fonctionnelles",Experience
22385,e Microsoft Word,Skills
29916,Gestion du site internet via l'outil WIX,Experience
22855,Digitalisation de la Relation,Education
25843,» Carte conducteur,Education
5207,l'événement et I'actualité internationale.,Experience
11299,2011-2014: Responsable Principale d’une Résidence,Experience
29225,1994 B.E.P Gestion des Stocks transport.,Education
4651,-Animation des réseaux sociaux Saint Algue et Coiff&Co,Experience
23682,- Optimisme - Acceptation de I'échec - Remise en cause,Skills
24901,Informatique,Skills
23969,"Employé de rayon -Lyon, France",Experience
16579,Missions réalisées: Recrutement sur des fonctions cadres.,Education
6624,* Conseil et entretien avec les patients,Experience
15817,"- Remplacement du chef de rayon (achat telephone, creation OP",Experience
7712,- Intégration d'une maquette,Education
31487,e Ensuring all legal requirements are adhered to on set and in the office,Experience
23182,11/2011 - 10/2012 Livreur - TCS - Lyon (FRANCE),Experience
30691,@eo,Skills
855,"Responsable marketing / MagicForm Mennecy, France",Experience
15963,formateurs référents...,Experience
20100,Juin 2016 Vendeuse de fraises pour la ferme Riehl d'Engwiller du 06/06/2016 au 30/06/2016,Experience
5719,Productique,Education
6501,"Anglais B2,",Skills
8192,Serveuse,Experience
27060,2003-2004,Education
15104,P Carrefour oo... eecceceseesseeeeeeeeeeeetseeseeerteeeeeeeeees ANZEMS,Experience
16897,le VIH et I'hépatite ;,Experience
15759,Juin 2016,Education
24176,e Mise en place de la stratégie de recherche sourcing (identification des supports,Experience
36223,"© SCRUM/KANBAN, Cycle en V.",Skills
23802,2018 Peintre en décor — AFPA — Béziers —34,Education
8443,"- Configuration de serveur DNS, LDAP, SMTP, http",Skills
