text,label
Réalisation de diverses missions comptables et,Experience
Depuis septembre 2018 — Les Ursulines 85 Montaigu — Secrétaire comptable,Experience
Bureau d’ étude,Skills
Initiation au SPC (Statistical Process Control),Experience
Mon P; d’Asi . ree .,Experience
Décembre 2015,Experience
JUIN 2015 Niveau CAP APR,Education
Contréle a? TAE - UPMF,Education
= RPO @ SIEMENS (Engineering Areas),Experience
+ Maltrise de anglais,Skills
Y CONNAISSANCES APPUYEES EN LOGISTIQUE ET COMMERCE INTERNATIONAL,Skills
Siemens Network - FH HUAWEI - Andrew - PowerWave - JayBEAM - Amphénol -LAIRD-,Experience
"2013-2014 - Licence professionnelle Batiment et Construction, Spécialité : Economie de la",Education
"e Lycée Joliot-curie, Nanterre, 2021 - 2022",Education
"- Responsable de I'approvisionnement des magasins de l'enseigne, Gestion des arrivages et des pénuries. Support pour les",Experience
Prise d'initiatives,Skills
Feu vert - Pessac,Experience
e Encadrement du personnel pour atteindre les objectifs de,Experience
- Gestion des piéces de rechange,Experience
commerce,Skills
¥ Maitrise du Pack Office,Skills
Allemand,Skills
2016 : Probatoire A4 espagnol Lycée bilingue de Biyem-Assi,Education
Juin a Juillet 2019,Experience
¢ Bac Pro EDPI,Education
Etude en communication (2019-2024),Education
ST Jean de Védas AFPA,Education
Déploiement et conseiller en merchandising au magasin Leroy Merlin de,Experience
- Placement SKU retour client,Experience
"data science, probabilities,",Skills
Formation auditeur interne ISO 9001 au CES|,Education
Internet.,Skills
Réalisation de projets relatifs a la qualité de vie au travail,Experience
"e Mise en place des offres promotion s,m",Experience
"Mulhouse, France",Education
e Formalisation des nouveaux WorkFlow pour le traitement des anomalies,Experience
"Passage en 2""° année (encouragements)",Education
Vikensi Communication | avril - mai 2019,Experience
e Gérer un planning de prise de rendez-vous des transporteurs,Skills
Découverte du meétier d'architecte. Utilisation d'un logiciel spécifique et visite d'un,Experience
e Ability to read and interpret construction documents,Skills
"Y Gestion d’un parce véhicules : entretien, réparation, C.T., suivi des baux",Skills
Italien : parler,Skills
Modules MM & PP,Skills
Y Suivi des cultures,Experience
HTML/CSS,Skills
"(vente, encaissement, relation client...)",Experience
"Excel, Word, Access, Qlik View,",Skills
Dipléme Licence 1 et 2 : Informatique,Education
"(Modélisation Volumique,",Skills
2018 : 02 mois,Experience
Groupe Saint Joseph La Salle / CNAM PARIS,Education
fleurs de culture),Experience
Programmation (Dev C++),Skills
et bilans financiers,Experience
Linguistique,Skills
Agence de 10 000m2 — chaine aérienne mécanisée- 24h/24h - 6j/7j,Experience
Gestion d’un portefeuille clients ( 70 000 ) comptabilité ( logiciel ciel ) facturations,Experience
BTS COMMERCE INTERNATIONAL * 2016/2018 » MERKURE,Education
"ory Anglais : Lu, parlé, écrit",Skills
"Vente de téléphones et accessoires, facturation.",Experience
e Mettre en place et piloter des projets logistiques,Skills
CLINICAL PSYCHOLOGIST,Experience
Ménages et jardinage chez particulier,Experience
1984/1986 CAP Employée de bureau Lycée Jean Geiler de Kaysersberg,Education
> SNCF de Paris,Experience
"(85) (classes de 6eme, 5eme, geme ef 3eme)",Experience
e Stage d'observation,Experience
"conduite de réunion, fixation des objectifs, accompagnement des changements...",Skills
KFC Tarbes| Mai 2021 - Aoiit 2021,Experience
¢ Brevet d’études professionnelles: Métiers de la,Education
* Service a la clientéle,Skills
PMI,Experience
2011 - 2012 Commerciale événementiel,Experience
e Souriante et chaleureuse,Skills
hacques ANIMATRICE CAMPS,Experience
Gouvernementale- ONG.,Experience
e Yoast SEO,Skills
1997 42000 OPERATRICE EMBALLAGE & RESPONSABLE DE LIGNE,Experience
septembre 2015- juin 2018,Experience
Sainte Marie Lyon,Education
@ i Google Analytics,Skills
Juillet - Aout 2014,Experience
ee 100%,Skills
PSA Banque Mars 2016 — Juillet 2016,Experience
Leclerc,Experience
JULY 2016 AND JUNE 2020 | TRATO TLV | WORKER IN,Experience
Assistante de Site - RANDSTAD pour Nantes Métropole Aménagement,Experience
08/2014 — 01/2017 _ Directeur de site logistique (patron de site).,Experience
De septembre 2013 a Licence en Sociologie,Education
"Lycée Jacques Prévert, SAINT CHRISTOL LES ALES (année de 1ére)",Education
"contréler les bulletins de paie, Préparer le reglement,",Experience
Mission locale - 2013 - Lille (59),Education
De 2012 a 2014 : Master professionnel Spécialité banque et assurance,Education
Secteur banque et assurances :,Experience
marque The Knockout,Education
De décembre 2017 a janvier 2018,Experience
bibliothéque universitaire Jean Dausset,Experience
Responsable de port - Octobre 2018 a aujourd’ hui,Experience
2010 - 2021,Experience
- rédaction de contrats,Skills
Analyse des accidents et presqu’accidents,Experience
"Fort développement compte clients Caterpillar, Volvo, Suzuki, Actebis, Etam, Fedex...",Experience
STAGE BOULANGERIE,Experience
Anglais Oe),Skills
achat,Experience
2021 — 2024,Education
Emlyon Business School,Education
Juin 2012 BTS Management des Unités Commerciales — Dole (39),Education
sanitaire,Education
Stage dans le cadre du DUT 2,Experience
CIRCET - SFR - FREE - Novembre 2015 a avril 2016 - CDI - Montpellier - France,Experience
Malbosc,Experience
"¢ Compétences techniques : HPLC, GC,",Skills
"des matériaux complétée de schémas, de dessins explicitant les procédés",Skills
février 2020 - avril 2020,Experience
De 2019 4 2020 Master 1 Droit privé général,Education
Mai 16 Juillet 2016 : Stage Assistant Export - Bangkok,Experience
Bac STMG (Sciences Technologiques de sept. 2014 a sept.,Education
¢ Digitalisation de la communication interne via,Experience
BAYER v_ Réservations,Experience
STAGE Premiére — Agent d’accueil,Experience
QUALITE ENVIRONNEMENTAL. (POITIERS),Experience
2017-2019,Experience
"Faculté des Sciences Juridiques, Economiques et de Gestion de Jendouba, Université",Education
Participante Culturathon Louvre-Lens |,Experience
Logiciel MAO (Studio One),Skills
= Elaboration de la stratégie marketing.,Education
"LYON, FRANCE 2020 - 2025 |",Experience
"des enfants de 4 a 14 ans,",Experience
"2002 - 2003 : Master 2 Managemement Marketing Plurimédia, IAE, POITIERS",Education
"Appréciation sensorielle des vins (olfactive, gustative, visuelle)",Education
"moteurs. Compétences mises en jeu : autonomie, polyvalence,travail d’équipe.",Experience
"risques, rédaction des convocations aux entretiens préalables et des sanctions",Experience
2019-2024,Education
* Embalelleuse,Skills
¢ Social,Skills
- prospection téléphonique auprés des PME/PMI et des sociétés d’ingénierie information,Experience
Pertussis @000,Skills
Animation d’activité,Experience
"Lycée Georges Clemenceau, a Villemomble",Education
"techniques, commerciaux et des ressources humaines.",Experience
2021-2022 1°® année Licence science pour la santé option santé,Education
Master M2 d’Enseignement en Anglais,Education
2017-2018 Formation Régiment du service militaire adapté Caserne militaire (971),Education
organisations,Education
"* PACK OFFICE, MS PROJECT",Skills
Anglais (intermédiaire),Skills
2017-2019: Adjointe de direction a /EHPAD Résidence les Orchidées,Experience
"D. INNOVATION IMMOBILIERE Oise (60), Bouches du rhones(13), Vaucluse (84)",Experience
* chargée d'accueil,Experience
"Le Fleurisier, 88140 Contrexeville",Education
- Baby-sitting occasionnellement.,Experience
internes ou non a La Poste.,Experience
"»1999 - 2002 Propriétaire snack bar - PORTUGAL. Gérer le( stock, facture, commande, |loyer, servir les",Experience
"munication, mise en place et",Skills
"1989-1992 Intérimaire (aide charpentier, charpentier, magon coffreur)",Experience
* Gestion du SAV Clients,Experience
Permis cétier,Education
2004 - Maitrise sciences de gestion des entreprises — IAE Paris,Education
Hongrois C1,Skills
ee,Skills
Novembre 2017 a Octobre 2019,Experience
© Instruction office packages QE ° Adobe Premier,Skills
mensuels ou trimestriels) ; garantir la fiabilité des flux financiers ; évaluer les,Skills
* Comptage des espéces dans le tiroir-caisse au début et & la fin du,Experience
Avril 2022 - Aoit 2022 communication,Experience
"Cours suivi : /nitiation a la recherche, Anthropologie générale,",Education
© Scripting :,Skills
"*PSA PEUGEOT-CITROEN, Paris, France (septembre 2011 - septembre 2012)",Experience
UNIVERSITE TOULOUSE JEAN JAURES,Education
de Paris,Education
Contréle de gestion/ SI,Experience
- Mémoire sur la création d'un site E-Commerce.,Education
Word,Skills
Groupe Saint-Gobain —_Siége social : Lyon (69),Experience
¥ Membre du «Programme de développement des leaders» (5% des effectifs sélectionnés) :,Experience
« Encaissements des prix du repas,Experience
1992 B.T.S. Conception des produits industriels : LVH Besancon,Education
Chronopost et Porcelanosa - Bordeaux,Experience
PROGRAMMATION,Skills
puisque c'est un domaine qui m'interesse et est en rapport avec le,Education
Plans d’exécution et de récolement.,Experience
"magasins, formation des nouveaux collaborateurs....",Experience
des palettes sur les racks destines.parfois affectes a la mise en place de nouvelles collections en,Experience
analysis of financial information and credit reports. Prepare financial and,Experience
INSTANT ELECTRONIQUE - Septembre 2002 a juin 2004 - Nantes - France,Experience
Comptabiliser les factures - Identifier les anomalies mises en évidence lors des contréles et déclencher les,Experience
Excellente maitrise de ce logiciel dédié aux professionnels,Skills
Juillet 2011,Experience
+ Production de documents commerciaux,Experience
e = Référent tendering aux chiffrages cables HT/BT (périmétre,Experience
¢ Gestion d'équipe,Skills
2003 Laboratoires TRISTARS MEDICAL,Experience
Septembre 2013 Etudiante a la faculté des sciences économiques et de gestion (FSEG),Education
Principales responsabilités :,Experience
"co ©Maitrise des logiciels Word, Powerpoint, Excel, Project sous Windows",Skills
5 SEMAINES,Experience
© Git/Github,Education
équipe / Réaliser un suivi d’activité,Skills
2020: Permis d’exploitation Licence 4.,Education
Gestion des conflits. Developpe les compétences de mes,Skills
Traction de nuit en camion remorque décaissable,Experience
cursus global de l’école.,Education
» Recrutement et formation de I’équipe de vente,Experience
Bilingue Espagnole : dipl6mée,Skills
o Coordonner les relations entre services opérations et supports.,Experience
2018 - 2023 : Pharmacie du Cours (Aix-en-Provence),Experience
Strasbourg (voir liste des chantiers remis en main propre le samedi dernier).,Experience
Be ETI Mkt [lf oL,Skills
| CDD — 01/2013 - 06/2013,Experience
ENTREPRISE SIBELL,Experience
"e Méthodes agiles : SCRUM,",Skills
Septembre 2022 - Actuellement Bac STMG | Lycée Marc Bloch,Education
"Assistance informatique, dépannage, configuration a domicile.",Experience
« Maitrise des techniques spectroscopiques (IR-RMN/SM/FIB/UV-VIs...),Skills
"De septembre 2014 a juillet 2016 Lycée Van Gogh Ermont, France",Education
e Polyvalence,Skills
"cycle ( bac +4), soit 4eme année du",Education
Entrepreneuriat (2IAE) d’ Abidjan,Education
e Organisation des plannings,Experience
2006 : AFPS - Services divers,Education
propos des offres annexes.,Experience
"février 2023 Talis Business School 110 Av. de la République, 75011 Paris",Education
¢ Poids économique : 10 Millions d'€uros. 20% de parts de marché.,Experience
"du risque pays et le coat de I'emprunt,",Education
"-  Frangais lu, écrit, parlé (bien)",Skills
"¢ Gérer le portefeuille de productivité achat, transport et logistique de 11 usines (France, Europe et",Experience
Taches d'Assistant Banquier Privé ; Formation au logiciel Equinoxe ; Mise a jour et,Experience
De 1991 a 1992 : secrétaire au Compagnons du Marais a Creil(60),Experience
sérénité dans leurs actions quotidiennes.,Experience
- Encadrement d’équipe commerciale (10 personnes) /marketing (5 personnes),Experience
Equipier polyvalent,Experience
PEPINIERES SIMON 4a Luzinay (38),Experience
ASSISTANTE MARKETING ET,Experience
Changer les composants défectueux,Skills
= Superviser les flux de vente ne . .,Skills
01/2018 au 02/2020 // Condor France,Experience
Titre RNCP de niveau 6 concepteur et développeur d'applications,Education
utilisation de logiciel de stockage.,Skills
Suivi et contréles de demandes de primes.,Experience
"JEE Spring (Data, REST, Security)",Skills
- Responsable du Groupe Fiscal (groupe technique chargé d’étudier des solutions fiscales a des problemes complexes et,Experience
= Défense et armement : Rheinmetall.,Experience
Université Jean Moulin Lyon 3,Education
"budget passant de 500 € annuels a 150 k€. Mise en place d'évenements géants, de",Experience
