Id,Activity
CHEMBL270692_5,active
CHEMBL45651_5,active
CHEMBL395664_5,active
CHEMBL81793_5,active
CHEMBL365505_5,active
CHEMBL4161971_5,active
CHEMBL217284_5,active
CHEMBL351392_5,active
CHEMBL375581_5,active
CHEMBL475575_5,active
CHEMBL4636510_5,active
CHEMBL4569508_5,active
CHEMBL300853_5,active
CHEMBL3586447_5,active
CHEMBL385191_5,active
CHEMBL475609_5,active
CHEMBL414159_5,active
CHEMBL277350_5,active
CHEMBL215411_5,active
CHEMBL1084451_5,active
CHEMBL334333_5,active
CHEMBL281056_5,active
CHEMBL582959_5,active
CHEMBL304789_5,active
CHEMBL4545269_5,active
CHEMBL437885_5,active
CHEMBL85974_5,active
CHEMBL31574_5,active
CHEMBL1688860_5,active
CHEMBL4160143_5,active
CHEMBL26209_5,active
CHEMBL217195_5,active
CHEMBL477817_5,active
CHEMBL4640297_5,active
CHEMBL427998_5,active
CHEMBL309706_5,active
CHEMBL262293_5,active
CHEMBL399212_5,active
CHEMBL167234_5,active
CHEMBL27004_5,active
CHEMBL604694_5,active
CHEMBL151_5,active
CHEMBL304399_5,active
CHEMBL206872_5,active
CHEMBL543669_5,active
CHEMBL407279_5,active
CHEMBL379601_5,active
CHEMBL1076472_5,active
CHEMBL264827_5,active
CHEMBL132605_5,active
CHEMBL1086731_5,active
CHEMBL1085512_5,active
CHEMBL297363_5,active
CHEMBL302281_5,active
CHEMBL221959_5,active
CHEMBL569052_5,active
CHEMBL131393_5,active
CHEMBL4164302_5,active
CHEMBL186564_5,active
CHEMBL325406_5,active
CHEMBL1085061_5,active
CHEMBL62881_5,active
CHEMBL399008_5,active
CHEMBL449602_5,active
CHEMBL1614725_5,active
CHEMBL355621_5,active
CHEMBL1614710_5,active
CHEMBL1076203_5,active
CHEMBL326778_5,active
CHEMBL1836760_5,active
CHEMBL3309997_5,active
CHEMBL385956_5,active
CHEMBL199369_5,active
CHEMBL1085996_5,active
CHEMBL281544_5,active
CHEMBL232335_5,active
CHEMBL115166_5,active
CHEMBL56109_5,active
CHEMBL308189_5,active
CHEMBL567880_5,active
CHEMBL209690_5,active
CHEMBL18276_5,active
CHEMBL3693596_5,active
CHEMBL81403_5,active
CHEMBL583850_5,active
CHEMBL410659_5,active
CHEMBL100922_5,active
CHEMBL79745_5,active
CHEMBL496129_5,active
CHEMBL258223_5,active
CHEMBL1076478_5,active
CHEMBL207235_5,active
CHEMBL213745_5,active
CHEMBL230761_5,active
CHEMBL130160_5,active
CHEMBL303244_5,active
CHEMBL489764_5,active
CHEMBL3290123_5,active
CHEMBL85629_5,active
CHEMBL568101_5,active
CHEMBL167763_5,active
CHEMBL69863_5,active
CHEMBL175306_5,active
CHEMBL65785_5,active
CHEMBL211185_5,active
CHEMBL1087002_5,active
CHEMBL220643_5,active
CHEMBL595398_5,active
CHEMBL457077_5,active
CHEMBL405681_5,active
CHEMBL87102_5,active
CHEMBL1836865_5,active
CHEMBL1836754_5,active
CHEMBL377030_5,active
CHEMBL438469_5,active
CHEMBL48359_5,active
CHEMBL374079_5,active
CHEMBL270777_5,active
CHEMBL489762_5,active
CHEMBL383899_5,active
CHEMBL555201_5,active
CHEMBL128589_5,active
CHEMBL352715_5,active
CHEMBL2017556_5,active
CHEMBL600873_5,active
CHEMBL565933_5,active
CHEMBL491389_5,active
CHEMBL220923_5,active
CHEMBL340773_5,active
CHEMBL3745885_5,active
CHEMBL165_5,active
CHEMBL1651523_5,active
CHEMBL315778_5,active
CHEMBL106654_5,active
CHEMBL100016_5,active
CHEMBL67987_5,active
CHEMBL2204067_5,active
CHEMBL86228_5,active
CHEMBL1086860_5,active
CHEMBL115351_5,active
CHEMBL114568_5,active
CHEMBL590109_5,active
CHEMBL210762_5,active
CHEMBL4175265_5,active
CHEMBL4467948_5,active
CHEMBL27302_5,active
CHEMBL567885_5,active
CHEMBL433437_5,active
CHEMBL4851021_5,active
CHEMBL207246_5,active
CHEMBL114209_5,active
CHEMBL2017554_5,active
CHEMBL165751_5,active
CHEMBL86068_5,active
CHEMBL215726_5,active
CHEMBL605724_5,active
CHEMBL65149_5,active
CHEMBL100553_5,active
CHEMBL2204065_5,active
CHEMBL1076476_5,active
CHEMBL380889_5,active
CHEMBL4170806_5,active
